sku,name,brand,price,price_text
020001061,AIR HOSE 1/2'' X 50M WITH CONNECTOR BOTH END ( FOR AIR NEEDLE SCALER),NO BRAND,478.0000,$478.0000
020001071,"SUNFLEX PAINT SPRAY HOSE 1/4"" BLUE- PER METER",NO BRAND,8.5047,$8.5047
020001075,SUNFLEX PVC REINFORCED HOSE 15X22M – PER METER,NO BRAND,2.5047,$2.5047
020001081,SUNFLEX OIL DISCHARGE HOSE 25MM - PER METER,NO BRAND,22.0000,$22.0000
020001090,AIR COIL HOSE 9M (NS),NO BRAND,9.1204,$9.1204
020001101,AIR DUSTER GUN (BLOW GUN) L150,NO BRAND,5.5093,$5.5093
020001102,AIR DUSTER GUN (BLOW GUN) L300,NO BRAND,7.3611,$7.3611
020001103,AIR DUSTER GUN (BLOW GUN) DG10-3,NO BRAND,7.9439,$7.9439
020001104,AIR DUSTER GUN (BLOW GUN) DG10-2,NO BRAND,7.9439,$7.9439
020001113,AIR DUSTER GUN (BLOW GUN) C/W 8 DIFFERENCE NOZZLES,NO BRAND,20.0000,$20.0000
020001116,WIGA AIR GUN ( AIR DUSTER ) DG10-5,NO BRAND,12.0000,$12.0000
0200011161,WIGA AIR GUN ( AIR DUSTER ) DG300A,NO BRAND,20.0000,$20.0000
0200011162,WIGA AIR GUN ( AIR DUSTER ) DG600A,NO BRAND,22.0000,$22.0000
020001117,NARWIK AIR DUSTER NOZZLE 100MM - NV040,NO BRAND,13.0000,$13.0000
020001201,"HOSE END 3/8""",NO BRAND,3.0000,$3.0000
020001202,"HOSE END 1/2""",NO BRAND,2.8037,$2.8037
0200012021,"HOSE END 5/8""",NO BRAND,5.0000,$5.0000
020001203,"HOSE END 3/4""",NO BRAND,3.2336,$3.2336
0200012031,"HOSE END 1""",NO BRAND,3.5981,$3.5981
020001204,"HOSE END MALE 3/8"" NPT",NO BRAND,3.0000,$3.0000
020001205,"HOSE END MALE 1/2"" NPT",NO BRAND,2.8037,$2.8037
020001206,"HOSE END MALE 3/4"" NPT",NO BRAND,3.2243,$3.2243
0200012061,"HOSE END MALE 1"" NPT",NO BRAND,3.6916,$3.6916
020001207,"HOSE END FEMALE 3/8"" NPT",NO BRAND,3.0000,$3.0000
020001208,"HOSE END FEMALE 1/2"" NPT",NO BRAND,2.8037,$2.8037
020001209,"HOSE END FEMALE 3/4"" NPT",NO BRAND,3.1963,$3.1963
020001210,HOSE END RUBBER GASKET,NO BRAND,0.5046,$0.5046
020001211,"HOSE END 1/4""",NO BRAND,4.5047,$4.5047
020001212,"HOSE END MALE 1/4""",NO BRAND,4.5047,$4.5047
020001213,"HOSE END FEMALE 1/4""",NO BRAND,4.5047,$4.5047
020001214,"HOSE END FEMALE 1""",NO BRAND,3.5981,$3.5981
020001220,"HOSE END ""Y"" CONNECTOR 3/4""  (PLAIN)",NO BRAND,14.5047,$14.5047
020001221,"HOSE CONNECTOR 1/4"" MALE TREADED X 1/2"" HOSE END",NO BRAND,4.8000,$4.8000
020001222,"HOSE TEE CONNECTOR 1/2""",NO BRAND,9.0000,$9.0000
020001225,BRASS NOZZLE 1-1/2”,NO BRAND,39.0000,$39.0000
020001226,GREASE NOZZLE 800-601 FOR SK SERIES W1-R47,NO BRAND,63.8000,$63.8000
020001231,"GI CLAW COUPLING 1/4""",NO BRAND,4.0000,$4.0000
020001233,"GI CLAW COUPLING 1/2""",NO BRAND,1.5981,$1.5981
020001235,"GI CLAW COUPLING 3/4""",NO BRAND,1.5981,$1.5981
020001236,"GI CLAW COUPLING 1""",NO BRAND,2.0000,$2.0000
020001237,"GI CLAW COUPLING 1-1/2""",NO BRAND,30.0000,$30.0000
0200012406,"GI CLAW COUPLING 2"" FEMALE",NO BRAND,32.0000,$32.0000
0200012416,"GI CLAW COUPLING 2"" MALE",NO BRAND,32.0000,$32.0000
020001256,"GI DOUBLE BOLT CLAMP 1/4""",NO BRAND,2.2430,$2.2430
020001258,"GI DOUBLE BOLT CLAMP 3/8""",NO BRAND,2.2430,$2.2430
020001259,"GI DOUBLE BOLT CLAMP 1/2""",NO BRAND,2.2430,$2.2430
020001261,"GI DOUBLE BOLT CLAMP 3/4""",NO BRAND,2.5233,$2.5233
020001262,"GI DOUBLE BOLT CLAMP 1""",NO BRAND,2.1963,$2.1963
020001263,"GI DOUBLE BOLT CLAMP 1-1/4""",NO BRAND,2.1963,$2.1963
020001264,"GI DOUBLE BOLT CLAMP 2""",NO BRAND,2.4019,$2.4019
020001265,"GI DOUBLE BOLT CLAMP 3""",NO BRAND,6.5047,$6.5047
020001267,"GI DOUBLE BOLT CLAMP 4""",NO BRAND,7.4953,$7.4953
020001269,"GI DOUBLE BOLT CLAMP 8""",NO BRAND,27.0000,$27.0000
020001281,"BLACK RUBBER WASHER 3/4""",NO BRAND,0.2804,$0.2804
020001301,TYRE AIR CHUCK SHORT HANDLE,NO BRAND,4.5327,$4.5327
020001302,TYRE AIR CHUCK LONG HANDLE,NO BRAND,7.0093,$7.0093
020001303,TYRE GAUGE - 50LB (WITH METER),NO BRAND,4.0187,$4.0187
020001304,TYRE GAUGE - 120LB,NO BRAND,3.5514,$3.5514
020001305,DUAL HEAD TRUCK TIRE (TYRE) GAUGE 10LB-150LB,NO BRAND,15.5607,$15.5607
020001306,VOYLET DUAL HEAD TIRE (TYRE) GAUGE VL-TG4,NO BRAND,23.1308,$23.1308
020001308,INFLATOR GAUGE & KIT,NO BRAND,18.0374,$18.0374
020001501,QUICK COUPLER 20SH,NO BRAND,2.5047,$2.5047
020001502,QUICK COUPLER 20SM,NO BRAND,2.5047,$2.5047
020001503,QUICK COUPLER 20SF,NO BRAND,2.5047,$2.5047
020001504,QUICK COUPLER 30SH,NO BRAND,2.5047,$2.5047
020001505,QUICK COUPLER 30SM,NO BRAND,2.5047,$2.5047
020001506,QUICK COUPLER 30SF,NO BRAND,2.5047,$2.5047
020001507,QUICK COUPLER 40SH,NO BRAND,2.5047,$2.5047
020001508,QUICK COUPLER 40SM,NO BRAND,2.5047,$2.5047
020001510,QUICK COUPLER 20PH,NO BRAND,1.4020,$1.4020
020001512,QUICK COUPLER 20PF,NO BRAND,1.4020,$1.4020
020001513,QUICK COUPLER 30PH,NO BRAND,1.4020,$1.4020
020001516,QUICK COUPLER 40PH,NO BRAND,2.5047,$2.5047
020001531,PARKER METAL QUICK COUPLER - R1/4 MALE BODY 9105-19-13 BSP TAPER,NO BRAND,42.0000,$42.0000
020001532,PARKER METAL QUICK COUPLER - G1/4 FEMALE BODY 9114-19-13 BSP PARALLEL,NO BRAND,42.0000,$42.0000
020001541,"PARKER HIGH PRESSURE ACCUMULATOR 37L, G10",NO BRAND,2560.0000,"$2,560.0000"
020001542,PARKER-OLAER HIGH PRESSURE STD BALDDER ACCUMAULATOR 37L P/N:3705K-GW-694,NO BRAND,4884.0000,"$4,884.0000"
020001543,PARKER OLAER FLUID PORT ADAPTOR ½”NPT 55371,NO BRAND,230.0000,$230.0000
020001551,THB ONE TOUCH TYPE QUICK COUPLING QSP020,NO BRAND,8.4112,$8.4112
020001556,THB TYRE INFLATOR - 6 “,NO BRAND,9.1204,$9.1204
0200015561,THB TYRE INFLATOR – 12”,NO BRAND,18.3796,$18.3796
020001561,THB COUPLING PP20,NO BRAND,3.0374,$3.0374
020001570,SUPER-ACTION HI-COUPLER 30SF,NO BRAND,6.0000,$6.0000
020001571,SUPER-ACTION HI-COUPLER 30PF,NO BRAND,3.4579,$3.4579
020001581,STUCCHI QUICK COUPLING F.FIRG 38 BSP SC800800004,NO BRAND,35.0000,$35.0000
020001582,STUCCHI QUICK COUPLING F.FIRG 38 BSP SC800800005,NO BRAND,18.0000,$18.0000
020001602,TILE GUN (STONE COATING) MSG003  MULTI-PURPOSE SPRAY,NO BRAND,65.0000,$65.0000
020001604,TILE GUN (STONE COATING) MSG002,NO BRAND,65.0000,$65.0000
020001611,MINI SPRAY GUN (GRAVITY),NO BRAND,27.8785,$27.8785
020001620,SPRAY GUN VL75 -VOYLET,NO BRAND,32.0000,$32.0000
020001622,SPRAY GUN S990,NO BRAND,50.0000,$50.0000
020001623,SPRAY GUN  BLOW  88,NO BRAND,52.3832,$52.3832
020001624,SPRAY GUN F75S,NO BRAND,20.0000,$20.0000
0200016241,SPRAY GUN PC-4 UPPER METAL CUP,NO BRAND,20.0000,$20.0000
020001625,SPRAY GUN S970-G UPPER PLASTIC CUP,NO BRAND,70.0000,$70.0000
020001802,"KC NIPPLE 3/4""",NO BRAND,2.3854,$2.3854
020001803,"KC NIPPLE 1""",NO BRAND,2.0000,$2.0000
020001804,"KC NIPPLE 1-1/4""",NO BRAND,2.5047,$2.5047
020001805,"KC NIPPLE 1-1/2""",NO BRAND,3.1963,$3.1963
020001806,"KC NIPPLE 2""",NO BRAND,4.5047,$4.5047
020001807,"KC NIPPLE 3""",NO BRAND,8.0000,$8.0000
020001808,"KC NIPPLE 4""",NO BRAND,15.0000,$15.0000
020001811,"KC NIPPLE 1"" (NPT THREAD)",NO BRAND,4.0000,$4.0000
020001816,"KC NIPPLE  PVC  2""",NO BRAND,3.0000,$3.0000
020001911,"CONNECTORS, QUICK COUPLER (W ¼” MALE SAE X ¼” M14 W/ ADAPTOR), QC-MH R134A",NO BRAND,38.0000,$38.0000
020001912,"CONNECTORS, QUICK COUPLER (W ¼” MALE SAE X ¼” M14 W/ ADAPTOR), QC-ML R134A",NO BRAND,38.0000,$38.0000
020002003,AIR COMPRESSOR 2.5 HP,NO BRAND,160.0000,$160.0000
020002008,G.TACK AIR COMPRESSOR 1HP LW-1002/6L,NO BRAND,125.0000,$125.0000
0200020410,PETROL DRIVE AIR COMPRESSOR 4HP 100L 10BAR C/W MOM CERT FS30-100H/EY20,NO BRAND,2250.0000,"$2,250.0000"
020002051,EKOM AIR COMPRESSOR DK50 2X2V/110 (3X400V),NO BRAND,12000.0000,"$12,000.0000"
020002056,RENNER REFRIGERATION DRYER (230V/50HZ) RKT-CQ-0035,NO BRAND,1800.0000,"$1,800.0000"
020002061,SPARMAX COMPRESSOR COMPLETE WITH AIRBRUSH SET TC610H,NO BRAND,515.0000,$515.0000
020002062,SPARMAX AIRBRUSH DH103,NO BRAND,170.0000,$170.0000
020002065,SPARMAX SPRAY GUN DH810,NO BRAND,230.0000,$230.0000
0200021001,"1/4"" X 1/4"" PP MALE ELBOW FITTING- PP4ME4",NO BRAND,2.5047,$2.5047
0200021002,"3/8"" X 1/4"" PP MALE ELBOW SWIVEL FITTING- PP6MES4",NO BRAND,10.0000,$10.0000
0200021004,"3/8"" X 1/4"" PP MALE CONNECTOR FITTING -PP6MC4",NO BRAND,5.0000,$5.0000
02000210045,"3/8"" X 3/8"" PP MALE CONNECTOR FITTING -PP6MC6",NO BRAND,5.5047,$5.5047
02000210047,"1/4"" X 1/4"" PUSH FIT MALE CONNECTOR HPC-3B-N2",NO BRAND,3.0000,$3.0000
0200021005,"1/4"" X 1/4"" PP MALE CONNECTOR FITTING -PP4MC4",NO BRAND,2.2991,$2.2991
0200021006,"1/4"" X 1/4"" UNION MALE CONNECTOR, PP4UC4",NO BRAND,2.5047,$2.5047
0200021007,"1/4"" X 1/4"" UNION TEE , PP4TU4",NO BRAND,2.8037,$2.8037
02000210075,"1/2"" X 1/2"" MALE THREAD BRASS UNION FITTING",NO BRAND,2.2991,$2.2991
0200021008,"MALE STUD COUPLING SIZE: 15L 1/2"" NPT",NO BRAND,8.0000,$8.0000
0200021009,"MALE STUD ELBOW SIZE: 15L 1/2"" NPT",NO BRAND,12.0000,$12.0000
02000210095,"MALE STUD COUPLING SIZE: OD6MMX1/2"" BSPT",NO BRAND,8.1963,$8.1963
02000210106,"BRASS ADAPTOR 1/4""X1/4""",NO BRAND,2.0000,$2.0000
02000210107,"BRASS ADAPTOR 3/8""X1/4""",NO BRAND,2.0000,$2.0000
02000210108,"BRASS ADAPTOR 3/8""X3/8""",NO BRAND,2.0000,$2.0000
02000210109,"BRASS ADAPTOR 3/8""X1/2""",NO BRAND,2.0000,$2.0000
02000210110,"BRASS ADAPTOR 1/2""X1/4""",NO BRAND,2.5047,$2.5047
02000210111,"BRASS ADAPTOR 1/2""X3/8""",NO BRAND,2.5047,$2.5047
02000210112,"BRASS ADAPTOR 1/2""X1/2""",NO BRAND,2.5047,$2.5047
02000210201,"BRASS NIPPLE 1/8""X1/8""",NO BRAND,2.0000,$2.0000
02000210202,"BRASS NIPPLE 1/8""X1/4""",NO BRAND,2.0000,$2.0000
02000210203,"BRASS NIPPLE 1/8""X3/8""",NO BRAND,2.0000,$2.0000
02000210204,"BRASS NIPPLE 1/8""X1/2""",NO BRAND,2.0000,$2.0000
02000210205,"BRASS NIPPLE 1/4""X1/4""",NO BRAND,2.0000,$2.0000
02000210206,"BRASS NIPPLE 1/4""X3/8""",NO BRAND,2.1963,$2.1963
02000210207,"BRASS NIPPLE 1/4""X1/2""",NO BRAND,2.1963,$2.1963
02000210208,"BRASS NIPPLE 3/8""X3/8""",NO BRAND,2.1963,$2.1963
02000210209,"BRASS NIPPLE 3/8""X1/2""",NO BRAND,2.1963,$2.1963
02000210210,"BRASS NIPPLE 3/8""X3/4""",NO BRAND,2.5981,$2.5981
02000210211,"BRASS NIPPLE 1/2""X1/2""",NO BRAND,3.0093,$3.0093
02000210212,"BRASS NIPPLE 1/2""X3/4""",NO BRAND,2.8037,$2.8037
02000210213,"BRASS NIPPLE 3/4""X3/4""",NO BRAND,2.8037,$2.8037
02000210214,"BRASS NIPPLE 1/2""X1""",NO BRAND,4.5047,$4.5047
02000210215,"BRASS NIPPLE 3/4""X1""",NO BRAND,4.5047,$4.5047
02000210216,"BRASS NIPPLE 1""X1""",NO BRAND,5.8037,$5.8037
02000210301,"BRASS HOSE END 1/4""X1/8""",NO BRAND,1.4299,$1.4299
02000210302,"BRASS HOSE END 3/16""X1/8""",NO BRAND,1.4299,$1.4299
02000210303,"BRASS HOSE END 5/16""X1/8""",NO BRAND,1.4299,$1.4299
02000210304,BRASS HOSE END 3/8X1/8,NO BRAND,1.4299,$1.4299
02000210305,BRASS HOSE END 1/2X1/8,NO BRAND,1.4299,$1.4299
02000210306,BRASS HOSE END 3/16X1/4,NO BRAND,1.4299,$1.4299
02000210307,BRASS HOSE END 1/4X1/4,NO BRAND,1.4299,$1.4299
02000210308,BRASS HOSE END 5/16X1/4,NO BRAND,1.4299,$1.4299
02000210309,BRASS HOSE END 3/8X1/4,NO BRAND,1.9065,$1.9065
02000210310,BRASS HOSE END 1/2X1/4,NO BRAND,1.9065,$1.9065
02000210311,BRASS HOSE END 1/4X3/8,NO BRAND,1.9065,$1.9065
02000210312,BRASS HOSE END 5/16X3/8,NO BRAND,1.9065,$1.9065
02000210313,BRASS HOSE END 3/8X3/8,NO BRAND,1.9065,$1.9065
02000210314,BRASS HOSE END 1/2X3/8,NO BRAND,1.9065,$1.9065
02000210315,BRASS HOSE END 5/8X3/8,NO BRAND,1.9065,$1.9065
02000210316,BRASS HOSE END 1/4X1/2,NO BRAND,1.9065,$1.9065
02000210317,BRASS HOSE END 3/16X1/2,NO BRAND,1.9065,$1.9065
02000210318,BRASS HOSE END 5/16X1/2,NO BRAND,1.9065,$1.9065
02000210319,BRASS HOSE END 3/8X1/2,NO BRAND,1.9065,$1.9065
02000210320,BRASS HOSE END 1/2X1/2,NO BRAND,2.8037,$2.8037
02000210321,BRASS HOSE END 5/8X1/2,NO BRAND,3.0000,$3.0000
02000210322,BRASS HOSE END 3/4X1/2,NO BRAND,3.8972,$3.8972
02000210323,BRASS HOSE END 3/4X3/4,NO BRAND,4.2991,$4.2991
02000210324,"BRASS HOSE END 1""X1/2""",NO BRAND,6.0000,$6.0000
02000210325,"BRASS HOSE END 1""X3/4""",NO BRAND,6.0000,$6.0000
02000210326,"BRASS HOSE END 3/4"" X 5/8""",NO BRAND,3.8972,$3.8972
02000210327,"BRASS HOSE END 3/4"" X 3/8""",NO BRAND,3.5981,$3.5981
02000210336,"BRASS HOSE NIPPLE 3/4""X1/2""",NO BRAND,11.4019,$11.4019
02000210402,"BRASS HOSE SPLICER 1/4""",NO BRAND,1.4486,$1.4486
02000210403,"BRASS HOSE SPLICER 5/16""",NO BRAND,1.4299,$1.4299
02000210404,"BRASS HOSE SPLICER 3/8""",NO BRAND,1.4299,$1.4299
02000210405,"BRASS HOSE SPLICER 1/2""",NO BRAND,1.9065,$1.9065
02000210406,"BRASS HOSE SPLICER 5/8""",NO BRAND,2.3832,$2.3832
02000210502,"BRASS T-JOINT 3/8""T",NO BRAND,2.3832,$2.3832
02000210503,"BRASS T-JOINT 1/2""T",NO BRAND,3.3364,$3.3364
02000210511,"BRASS Y-JOINT 5/16""Y",NO BRAND,3.2710,$3.2710
02000210512,"BRASS Y-JOINT 3/8""Y",NO BRAND,3.2710,$3.2710
02000210513,"BRASS Y-JOINT 1/2""Y",NO BRAND,4.2056,$4.2056
02000210514,"BRASS Y-JOINT 1/4""Y",NO BRAND,3.2710,$3.2710
02000210702,"BRASS TJOINT 5/16""",NO BRAND,3.3364,$3.3364
02000210703,"BRASS TJOINT 3/8""",NO BRAND,3.6168,$3.6168
02000210801,BRASS BUSHING 1/8X1/4,NO BRAND,1.4299,$1.4299
02000210802,BRASS BUSHING 1/8X3/8,NO BRAND,1.4299,$1.4299
02000210803,BRASS BUSHING 1/4X3/8,NO BRAND,1.4299,$1.4299
02000210804,BRASS BUSHING 1/4X1/2,NO BRAND,1.4299,$1.4299
02000210805,BRASS BUSHING 3/8X1/2,NO BRAND,1.4299,$1.4299
02000210806,BRASS BUSHING 3/8X3/4,NO BRAND,2.3832,$2.3832
02000210807,BRASS BUSHING 1/2X3/4,NO BRAND,2.8505,$2.8505
02000210808,BRASS BUSHING 1X3/4,NO BRAND,3.1963,$3.1963
02000210902,BRASS SOCKET 1/8X1/8,NO BRAND,1.4299,$1.4299
02000210903,BRASS SOCKET 1/4X1/4,NO BRAND,1.4299,$1.4299
02000210905,BRASS SOCKET 3/8X3/8,NO BRAND,1.4299,$1.4299
02000210908,BRASS SOCKET 1/2X1/2,NO BRAND,2.8000,$2.8000
02000210909,BRASS SOCKET 3/4X3/4,NO BRAND,4.0000,$4.0000
02000210910,BRASS SOCKET 1X1,NO BRAND,5.5047,$5.5047
02000210914,"BRASS COUPLING 1""",NO BRAND,10.0000,$10.0000
02000210924,"BRASS UNION COUPLIER 1"" (FEMALE THREAD CONNECTION)",NO BRAND,15.0000,$15.0000
02000210931,"BRASS STRAIGHT UNION 1/4""",NO BRAND,1.4953,$1.4953
02000210942,"FLARE NUT 1/4""",NO BRAND,0.8037,$0.8037
02000210944,"FLARE NUT 3/8""",NO BRAND,1.1963,$1.1963
02000211024,"BRASS AIR COCK 1/2"" (F X F)",NO BRAND,8.0000,$8.0000
02000211041,"BRASS CAP BSP 1/4""",NO BRAND,3.4953,$3.4953
02000211042,"BRASS CAP BSP 3/8""",NO BRAND,4.0000,$4.0000
02000211043,"BRASS CAP BSP 1/2""",NO BRAND,6.0000,$6.0000
02000211044,"RED BRASS SOLID PLUG BSP 3/8""",NO BRAND,3.4953,$3.4953
02000211045,"RED BRASS SOLID PLUG BSP 1/4""",NO BRAND,3.0000,$3.0000
02000211051,"BRASS PIPE NIPPLE BSP 1/2""X1-1/2""",NO BRAND,9.0000,$9.0000
02000211052,"BRASS PIPE NIPPLE BSP 1/2""X2""",NO BRAND,10.0000,$10.0000
02000211053,"BRASS PIPE NIPPLE BSP 1/2""X3""",NO BRAND,13.0000,$13.0000
02000211054,"BRASS PIPE NIPPLE BSP 3/8""X3""",NO BRAND,10.0000,$10.0000
02000211055,"BRASS PIPE NIPPLE BSP 3/8""X2""",NO BRAND,9.0000,$9.0000
02000211056,"BRASS PIPE NIPPLE BSP 3/8""X1""",NO BRAND,9.0000,$9.0000
02000211057,"BRASS PIPE NIPPLE BSP 1/4""X1-1/2""",NO BRAND,8.0000,$8.0000
02000211058,"BRASS PIPE NIPPLE BSP 1/4""X2""",NO BRAND,8.5047,$8.5047
02000211059,"BRASS PIPE NIPPLE BSP 1/4""X3""",NO BRAND,9.5047,$9.5047
02000211065,YELLOW JACKET BRASS CONNECTOR 1/4 FEMALE FLARE X 1/4 FEMALE FLARE 69071,NO BRAND,65.0000,$65.0000
02000211101,"LUDECKE 1""GKI 10 BRASS FEMALE END BSP GEKA",NO BRAND,23.0000,$23.0000
02000211205,"ZDPGT AIR DIFFERENTIAL PRESSURE TRANSMITTER,SENSE RANGE :25-25PA ZDPGT1000Z",NO BRAND,310.0000,$310.0000
02000211211,"ADAPTER SS316,1/8""NPT PART NO:P-1005-11-316-H2",NO BRAND,48.0000,$48.0000
02000302001,SMC FITTING 6MM STRAIGHT UNION,NO BRAND,4.5047,$4.5047
02000302002,SMC FITTING 8MM STRAIGHT UNION,NO BRAND,5.5047,$5.5047
02000303001,SMC FITTING 6MM UNION TEE,NO BRAND,6.0000,$6.0000
02000303002,SMC FITTING 8MM UNION TEE,NO BRAND,7.0000,$7.0000
02000304028,"SMC FILTER REGULATOR & LUBRICATOR 1/2"" FRL AC40-F04DE",NO BRAND,310.0000,$310.0000
02000305001,"PRESSURE REGULATOR 3/8"" 0-10BAR",NO BRAND,100.0000,$100.0000
02000310101,6.0MM QUICK CONNECT TEE,NO BRAND,4.0000,$4.0000
02000310102,6.0MM PLUG,NO BRAND,2.5981,$2.5981
02000310103,6.0MM SOCKET,NO BRAND,2.8037,$2.8037
02000310104,6.0MM MALE STUD,NO BRAND,2.4019,$2.4019
02000310201,HYDRAULIC FITTINGS RUNTEE M5,NO BRAND,12.0000,$12.0000
02000401016,PU TUBING HOSE 6X4MM - METER (BLUE),NO BRAND,2.0000,$2.0000
02000401018,PU AIR TUBING HOSE BLACK 4MM - METER,NO BRAND,1.4000,$1.4000
02000401019,PU AIR TUBING HOSE BLACK 6MM - METER,NO BRAND,0.8037,$0.8037
020004010191,PU AIR TUBING HOSE BLACK 8MM - METER,NO BRAND,1.1963,$1.1963
020004010192,PU AIR TUBING HOSE BLACK 10MM - METER,NO BRAND,1.8037,$1.8037
020004010193,PU AIR TUBING HOSE BLACK 12MM - METER,NO BRAND,2.5047,$2.5047
0200040102,PU AIR TUBING HOSE BLACK 14MM - METER,NO BRAND,3.0000,$3.0000
0200040103,PU AIR TUBING HOSE BLACK 16MM - METER,NO BRAND,4.8037,$4.8037
0200040104,PU AIR TUBING HOSE BLUE 6MM - METER,NO BRAND,2.5047,$2.5047
0200040105,PU TUBING HOSE BU 15BAR 40-60C M6/4.0 - METER,NO BRAND,1.0000,$1.0000
0200040106,PU TUBING HOSE BU 15BAR 40-60C M8/5.5 - METER,NO BRAND,1.2991,$1.2991
0200040107,PU AIR TUBING HOSE CLEAR OD 4MM – METER,NO BRAND,0.8333,$0.8333
02000401104,HYDRAULIC HOSE 4.0MM - METER,NO BRAND,1.0000,$1.0000
02000401106,HYDRAULIC HOSE 6.0MM - METER,NO BRAND,1.4953,$1.4953
02000401114,4MM - 4MM L ELBOW FITTING - 4MM IN & 4MM OUT,NO BRAND,2.5047,$2.5047
02000401116,4MM - 6MM L ELBOW FITTING - 4MM IN & 6MM OUT,NO BRAND,4.8037,$4.8037
02000401126,4MM - 6MM T ELBOW FITTING - 4MM IN & 6MM OUT,NO BRAND,6.7009,$6.7009
02000401201,PUSH IN FITTING 6MM,NO BRAND,2.0000,$2.0000
02000401202,PUSH IN FITTING 8MM,NO BRAND,2.0000,$2.0000
02000401203,PUSH IN FITTING 10MM,NO BRAND,2.5047,$2.5047
02000401204,PUSH IN FITTING 12MM,NO BRAND,3.0000,$3.0000
02000401205,PUSH IN FITTING 14MM,NO BRAND,6.0000,$6.0000
02000401206,PUSH IN FITTING 16MM,NO BRAND,7.0000,$7.0000
02000401211,"PUSH IN FITTING 8MM - MALE STUD 1/8""",NO BRAND,3.8000,$3.8000
02000401212,"PUSH IN FITTING 8MM - MALE STUD 1/4""",NO BRAND,2.5047,$2.5047
02000401214,"PUSH IN FITTING 10MM - MALE STUD 3/8""",NO BRAND,3.5981,$3.5981
02000401215,"PUSH IN FITTING 10MM - MALE STUD 1/2""",NO BRAND,4.1963,$4.1963
02000401216,"PUSH IN FITTING 6MM - MALE STUD 1/8"" ELBOW",NO BRAND,4.6000,$4.6000
02000401217,"PUSH IN FITTING 8MM - MALE STUD 1/8"" ELBOW",NO BRAND,4.8000,$4.8000
02000401218,"PUSH IN FITTING 10MM - MALE STUD 3/8"" ELBOW",NO BRAND,4.8037,$4.8037
02000401219,"PUSH IN FITTING 10MM - MALE STUD 1/2"" ELBOW",NO BRAND,5.1963,$5.1963
02000401223,"PUSH IN FITTING 3/8""",NO BRAND,2.5047,$2.5047
02000401231,"PUSH IN FITTING TEE 6MM – CENTER TEE MALE STUD 3/8""",NO BRAND,3.5000,$3.5000
02000401232,"PUSH IN FITTING TEE 6MM – RUN TEE MALE STUD 3/8""",NO BRAND,3.5000,$3.5000
02000401262,SS304 3/4'' X 1/2'' BUSHING REDUCER M/F,NO BRAND,4.2991,$4.2991
02000401265,SS304 1'' X 1/2'' BUSHING REDUCER M/F,NO BRAND,5.7009,$5.7009
02000401266,SS304 1'' X 3/4'' BUSHING REDUCER M/F,NO BRAND,5.7009,$5.7009
0200041001,R134A QUICK COUPLER ADAPTOR - BLUE,NO BRAND,20.0000,$20.0000
0200041002,R134A QUICK COUPLER ADAPTOR - RED,NO BRAND,20.0000,$20.0000
02000DP6800,DINO POWER AIRLESS LINE STRIPER DP6800,NO BRAND,2360.0000,"$2,360.0000"
02013010101,MICHELIN AIR COMPRESSOR 2.0HP 24L-MB24,MICHELIN,320.0000,$320.0000
02013010102,MICHELIN AIR COMPRESSOR 2.0HP 50L-MCX50B,MICHELIN,1100.0000,"$1,100.0000"
02013020111,"M7 3/8"" MINI IMPACT WRENCH-TWIN HAMMER NC3210",M7,195.0000,$195.0000
02013040102,M7 AIR DIE GRINDER SET 6MM 15PC/ METRIC QA611-90DEGREES,M7,149.5327,$149.5327
02013090131,M7 AIR GREASE GUN- SG400,M7,50.0000,$50.0000
02013101001,SGS RETRACHABLE PVC MESH AIR HOSE REEL  10MM X 16MM X 15M,SGS,168.0000,$168.0000
02013101011,"MICHELIN MECHANICAL INFLATING GAUGE 10""160PSI R1821-Z",MICHELIN,135.0000,$135.0000
02013110111,M7 SPARE NEEDLE SET 3MMX125L FOR SN1288 12PPP,M7,20.0000,$20.0000
02104010101,"3M AIR ORBITAL SANDER 5""127MM NON VACUUM 20317",3M,340.0000,$340.0000
02104010102,3M XTRACT™ PNEUMATIC RANDOM ORBITAL SANDER 5” 127MM,3M,455.5000,$455.5000
02104010103,3M™ 28366 FILE BELT SANDER (AIR POWERED),3M,768.0000,$768.0000
0213800001,CHINA AIR BREAKER 40 LBS - UCR 40,CHINA,580.0000,$580.0000
021380182001,WUFU PAINT SPRAYER F75S 750ML 1.5 NOZZLE,CHINA,24.5413,$24.5413
021380182002,CHINA PAINT SPRAYER J4001S 1.5 NOZZLE 1L,CHINA,56.3426,$56.3426
021380182003,WUFU PAINT SPRAYER W77S 1000ML 1.5 NOZZLE,CHINA,54.1667,$54.1667
021380182004,WUFU PAINT SPRAYER W77S 1000ML 2.0 NOZZLE,CHINA,54.1667,$54.1667
021380182005,CHINA SANDBLAST GUN SB01A,CHINA,53.2407,$53.2407
021380182011,CHINA PAINT SPRAYER HVLP H2000,CHINA,63.1121,$63.1121
021380182012,CHINA PAINT SPRAYER HVLP MZ415,CHINA,63.1121,$63.1121
021380182021,CHINA NAVITA PAINT SPRAYER F100S,CHINA,35.0000,$35.0000
021380186301,CHINA NAVITA PAINT TANK 10L,CHINA,140.1869,$140.1869
021380186302,CHINA NAVITA DIAPHRAGM SPRAYER 86302,CHINA,450.0000,$450.0000
